twitter_id,user_id,time,unknown_1,unknown_2,source,unknown_3,unknown_4,unknown_5,text,name,screen_name,permalink
471169161612103682,56866812,2014-05-27 02:00:56 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"",San Francisco North Bay Area,RT @PayMyRant: Ignorant men reacting to #YesAllWomen = ignorant women reacting to #YesAllWhiteWomen it's uncomfortable to face your own pri…,O.M. Grey,omgrey,http://www.twitter.com/omgrey/status/471169161612103682
471170080240599040,36086261,2014-05-27 02:04:35 -0400,"","","<a href=""http://seesmic.com/"" rel=""nofollow"">Seesmic</a>",0,"",Cape Town,"#YesAllWhiteWomen need to redefine 'solidarity'. We need to stand against racism, cissexism and misogyny. That is true solidarity.  #cisgaze",Melanie,Princessanie,http://www.twitter.com/Princessanie/status/471170080240599040
471170508118294528,136297887,2014-05-27 02:06:17 -0400,"","",web,0,"",Chicago,"#YesALLWhiteWomen I am proud 2 be a ww, and I don't feel bad.I respect all colors tho..#YesAllWomen does that make me a bad woman? #noguilt",urasillylibby,urasillylibby,http://www.twitter.com/urasillylibby/status/471170508118294528
471172722568200192,36086261,2014-05-27 02:15:05 -0400,"","","<a href=""http://seesmic.com/"" rel=""nofollow"">Seesmic</a>",0,"",Cape Town,"Everyone needs to read #yesallwomen #YesAllWhiteWomen and #cisgaze.  If you feel uncomfortable,  it means keep reading.",Melanie,Princessanie,http://www.twitter.com/Princessanie/status/471172722568200192
471173867504140288,18997453,2014-05-27 02:19:38 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"","","RT @IngaNandiwillis: The truth is: Your privilege won't always save you, but it punishes us daily. #YesAllWomen #YesAllwhitewomen",Carol McDonald,DCtwiterati,http://www.twitter.com/DCtwiterati/status/471173867504140288
471174018838446082,1082373583,2014-05-27 02:20:14 -0400,471172335014510592,2363587236,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,"","Victoria, BC",@ChristianCPope my understandin is #YesAllWhiteWomen a pushback by WOC 2 think bout race in #YesAllWomen &amp; encourage white women 2 b allies,Witchy Woman,The_WitchyWoman,http://www.twitter.com/The_WitchyWoman/status/471174018838446082
471174538965704705,399638638,2014-05-27 02:22:18 -0400,"","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,"","",RT @CatsBaril: #YesAllWomen experience violence but #YesALLWhiteWomen have an easier time coming out because society believes White stories…,Melissa Darnell,MelissaLDarnell,http://www.twitter.com/MelissaLDarnell/status/471174538965704705
471175348475133952,250510775,2014-05-27 02:25:31 -0400,"","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,"","GTA, Ontario",Lots of activism &amp; solidarity all around the world on twitter tonight!   #YesAllWomen #YesALLWhiteWomen #CisGaze,Edie Strachan,OPSEUSisters,http://www.twitter.com/OPSEUSisters/status/471175348475133952
471175759470821376,52075395,2014-05-27 02:27:09 -0400,"","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,"","Nairobi, Kenya",RT @AprilTara: If you get mad about #YesALLWhiteWomen then you are no better than men mad about #YesAllWomen,Ndunge,ndungemavuti,http://www.twitter.com/ndungemavuti/status/471175759470821376
471180079360274433,414593098,2014-05-27 02:44:19 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"","",RT @CatsBaril: The fact that #YesAllWomen are oppressed and those of color are more oppressed does not take away from #YesALLWhiteWomen's o…,Jessica Stambaugh,jessiekatestamb,http://www.twitter.com/jessiekatestamb/status/471180079360274433
471180465391820800,2317019724,2014-05-27 02:45:51 -0400,"","",web,0,"","Dallas, TX",#YesAllWomen because these women committed HEINOUS crimes :O http://t.co/6cKmJkNk1E #YesALLWhiteWomen,Theresa Giarratano,TMGijane,http://www.twitter.com/TMGijane/status/471180465391820800
471180662611779585,292053579,2014-05-27 02:46:38 -0400,"","",web,0,"","",RT @OPSEUSisters: #YesAllWomen 1000+ missing &amp; murdered indigenous women in Canada   #YesALLWhiteWomen #mmiw #political @pmharper http://t.…,Jillian Deleuze,darkstatistic,http://www.twitter.com/darkstatistic/status/471180662611779585
471180880572981248,59128798,2014-05-27 02:47:30 -0400,"","",web,0,"",Australia,"RT @ErinZwiener: #YesAllWomen #YesAllWhiteWomen Fellow WW, don't act like ""not all men"" when WoC talk about their experiences. We can do be…",Sion Thomas,sionwynlee,http://www.twitter.com/sionwynlee/status/471180880572981248
471181954298433537,42246735,2014-05-27 02:51:46 -0400,"","","<a href=""http://www.myplume.com/"" rel=""nofollow"">Plume for Android</a>",0,"",London,RT @PayMyRant: Ignorant men reacting to #YesAllWomen = ignorant women reacting to #YesAllWhiteWomen it's uncomfortable to face your own pri…,Milli Begum,Milli_SB,http://www.twitter.com/Milli_SB/status/471181954298433537
471184974352093184,30456443,2014-05-27 03:03:46 -0400,"","",web,0,"",Australia (Brightest Timeline),http://t.co/Z9B4ttysDR One Easy Thing All White People Could Do That Would Make The World A Better Place #yesallwhitewomen #YesAllWomen,Lucy,plaans,http://www.twitter.com/plaans/status/471184974352093184
471192616059826176,492744148,2014-05-27 03:34:08 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"","","RT @moonhumor: #YesAllWhiteWomen because I am a privileged white feminist working to better the lives of ALL women, not just a select few #…",stove,stovetopss,http://www.twitter.com/stovetopss/status/471192616059826176
471195405464510464,2450913871,2014-05-27 03:45:13 -0400,"","","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",0,"","","RT @Princessanie: #YesAllWhiteWomen need to redefine 'solidarity'. We need to stand against racism, cissexism and misogyny. That is true so…",T,tardisintx,http://www.twitter.com/tardisintx/status/471195405464510464
471197414569680897,49405722,2014-05-27 03:53:12 -0400,"","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,"","","#YesAllWomen meets Racial segregation in #YesALLWhiteWomen and #YesALLBlackwomen. Let me guess, you didn't know segregation is bad?",The Truth Will Rise,Truth_will_rise,http://www.twitter.com/Truth_will_rise/status/471197414569680897
471199079712968704,1905483620,2014-05-27 03:59:49 -0400,"","","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",0,"",TX,RT @ChiefElk: An Open Letter to Eve Ensler http://t.co/zMNkwbMHLO #YesAllWomen #YesALLWhiteWomen,Bridget Robertson,freyafirst,http://www.twitter.com/freyafirst/status/471199079712968704
471202665674715136,15225379,2014-05-27 04:14:04 -0400,"","",web,0,"","San Francisco, CA","""... sexually, despite their race."" http://t.co/hN7LvBh1y1 #ElliotRodger #intersectionality #YesAllWomen #YesALLWhiteWomen (2/2)",Julie Setele,susanbactivist,http://www.twitter.com/susanbactivist/status/471202665674715136
471204838639153152,93788874,2014-05-27 04:22:42 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"","Denton, Texas","RT @Princessanie: #YesAllWhiteWomen need to redefine 'solidarity'. We need to stand against racism, cissexism and misogyny. That is true so…",Salanna Short,salannaraine,http://www.twitter.com/salannaraine/status/471204838639153152
471206726075568128,15225379,2014-05-27 04:30:12 -0400,"","",web,0,"","San Francisco, CA","RT @IngaNandiwillis: The truth is: Your privilege won't always save you, but it punishes us daily. #YesAllWomen #YesAllwhitewomen",Julie Setele,susanbactivist,http://www.twitter.com/susanbactivist/status/471206726075568128
471208273572413440,15361691,2014-05-27 04:36:21 -0400,"","",web,0,"","Sydney, NSW, Australia.",RT @alumiere: MT @EntirelyAmelia: Reading assignments If you’re a man: #YesAllWomen If you’re white: #YesAllWhiteWomen If you’re not transg…,Melissa Graf,melissagraf,http://www.twitter.com/melissagraf/status/471208273572413440
471227915464486912,283292134,2014-05-27 05:54:24 -0400,"","",web,0,"",Eastern Ontario,RT @OPSEUSisters: #YesAllWomen 1000+ missing &amp; murdered indigenous women in Canada   #YesALLWhiteWomen #mmiw #political @pmharper http://t.…,Mudds ,tuesdaymudds,http://www.twitter.com/tuesdaymudds/status/471227915464486912
471230201238933504,705949772,2014-05-27 06:03:29 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"","",RT @OPSEUSisters: #YesAllWomen 1000+ missing &amp; murdered indigenous women in Canada   #YesALLWhiteWomen #mmiw #political @pmharper http://t.…,Liz  Mathewson,_profliz,http://www.twitter.com/_profliz/status/471230201238933504
471232067783499777,2424668208,2014-05-27 06:10:54 -0400,"","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,"","",RT @Karnythia: I see the arguments going about #YesAllWomen  &amp; #YesALLWhiteWomen &amp; all I can think is that we should be past needed awarene…,cyclops mermaid,cyclopsmermaid,http://www.twitter.com/cyclopsmermaid/status/471232067783499777
471240569545822208,476258644,2014-05-27 06:44:41 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"","",RT @JennMJack: #yesallwhitewomen bc injustice anywhere is a threat to justice everywhere. #YesAllWomen,Melanie Meadows,MelanieAMeadows,http://www.twitter.com/MelanieAMeadows/status/471240569545822208
471241937157378048,1922737681,2014-05-27 06:50:07 -0400,"","",web,0,"","",.@kchamomile Would you be interested in writing a piece about #YesAllWhiteWomen for @LunaLunaMagazine? You articulate the issue beautifully.,Amelia,PayMyRant,http://www.twitter.com/PayMyRant/status/471241937157378048
471242058859302912,1922737681,2014-05-27 06:50:36 -0400,"","",web,0,"","",.@kchamomile Would you be interested in writing a piece about #YesAllWhiteWomen for @LunaLunaMagazine ? You articulate the issue beautifully,Amelia,PayMyRant,http://www.twitter.com/PayMyRant/status/471242058859302912
471251760255078400,258610716,2014-05-27 07:29:09 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"","","RT @Princessanie: Everyone needs to read #yesallwomen #YesAllWhiteWomen and #cisgaze.  If you feel uncomfortable,  it means keep reading.",Wordmonger,Untitled_Omen,http://www.twitter.com/Untitled_Omen/status/471251760255078400
471256851867504640,437540789,2014-05-27 07:49:23 -0400,"","","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",0,"","London, sometimes Cork.","RT @Feministfists: .@love_an_artist #YesAllWhiteWomen was created specifically because when folks collectively think about ""women"" they thi…",Genevieve Shanahan,GenShanahan,http://www.twitter.com/GenShanahan/status/471256851867504640
471257120499703809,59615041,2014-05-27 07:50:27 -0400,471251157416173568,2455822425,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,"",Boston,".@love_an_artist Also bc E.R.put such a higher value on WW than WOC, it's important to address. #YesAllWhiteWomen",Brandie,Feministfists,http://www.twitter.com/Feministfists/status/471257120499703809
471261860126539776,59615041,2014-05-27 08:09:17 -0400,"","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,"",Boston,"RT @uberfeminist: #YesAllWhiteWomen because Twitter can't have a discussion about gender without derailing with race, and vice versa #YesAl…",Brandie,Feministfists,http://www.twitter.com/Feministfists/status/471261860126539776
471262774266724352,343547056,2014-05-27 08:12:55 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"","Toronto, ON","RT @brigidkeely: If you're a white feminist, it's time to quietly &amp; thoughtfully read #YesAllWhiteWomen",shin,wryandrye,http://www.twitter.com/wryandrye/status/471262774266724352
471270483472953344,111710556,2014-05-27 08:43:33 -0400,"","",web,0,"",just moved back  to Germany,RT @EntirelyAmelia: Your reading assignments tonight:  If you’re a man: #YesAllWomen If you’re white: #YesAllWhiteWomen If you’re not trans…,Elisande,ElisandeWalters,http://www.twitter.com/ElisandeWalters/status/471270483472953344
471270730919727107,2527212882,2014-05-27 08:44:32 -0400,"","","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",0,"","Manila, Philippines","RT @Scharlach1: #YesAllWomen and #YesAllWhiteWomen = 1st world oppression contests. If you have access to Twitter, you're not oppressed. Cl…",Jack Makati,lnTransit,http://www.twitter.com/lnTransit/status/471270730919727107
471275944326746114,2525592378,2014-05-27 09:05:15 -0400,"","","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",0,"","Caracas, Venezuela","RT @average_ape: Loving the hysterical catfights between competing victim groups in #YesAllWomen  #YesALLWhiteWomen Rest assured, youre all…",Nicholas Brody,nibrody,http://www.twitter.com/nibrody/status/471275944326746114
471278163226787841,2347201443,2014-05-27 09:14:04 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"",America... The Beautiful,#YesAllWomen &amp; #YesALLWhiteWomen because feminism is hilarious but racist feminism is even more so!  Nothing better than division &lt;---what?😂,Rachel Danielle,ConservRachel,http://www.twitter.com/ConservRachel/status/471278163226787841
471297943606419456,15270560,2014-05-27 10:32:40 -0400,"","","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",0,"","West Chester, Pennsylvania",RT @lysippe: Lesson: Those trolling #YesALLWhiteWomen and #CisGaze are MUCH more vitriolic than those trolling #YesAllWomen. Think about wh…,Charlie Thomas,charlesthomas,http://www.twitter.com/charlesthomas/status/471297943606419456
471299638021332993,2379135360,2014-05-27 10:39:24 -0400,"","","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",0,"",Earth,Wanna have fun? Type a name of a women who's unprotected by #p2 #YesAllWomen #YesALLWhiteWomen ==&gt; @anitamoncrief,Progressives Today,ProgsToday,http://www.twitter.com/ProgsToday/status/471299638021332993
471300577427603456,516983657,2014-05-27 10:43:08 -0400,471295254935502849,10858472,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"","","@soundscaper the paradigm being narcissisistic, status-seeking, ""look at how oppressed i am"" useless whining #YesAllWomen #YesALLWhiteWomen",Average Ape,average_ape,http://www.twitter.com/average_ape/status/471300577427603456
471310664762658816,138772235,2014-05-27 11:23:13 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"",winston village,"#YesAllWomen, including indigenous Canadian women? Or nah, #YesALLWhiteWomen",Comfort Eagle,CRAYJAY_PEBBLES,http://www.twitter.com/CRAYJAY_PEBBLES/status/471310664762658816
471315429793595392,395312991,2014-05-27 11:42:09 -0400,"","",web,0,"","Bryan, TX",B/c we've been convinced to compete in Oppression Olympics instead of listening &amp; working together #YesAllWomen #YesALLWhiteWomen #CisGaze,Hallie Gammon,HallieGammon,http://www.twitter.com/HallieGammon/status/471315429793595392
471316276963721216,231815020,2014-05-27 11:45:31 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"","St. Louis, MO","RT @average_ape: Loving the hysterical catfights between competing victim groups in #YesAllWomen  #YesALLWhiteWomen Rest assured, youre all…",BossyOnTheRight,StacyOnTheRight,http://www.twitter.com/StacyOnTheRight/status/471316276963721216
471318697122873344,54996176,2014-05-27 11:55:08 -0400,"","","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",0,"",Texas,#YesAllWomen vs #YesALLWhiteWomen   GIRL FIGHT!,Liars Never Win,liars_never_win,http://www.twitter.com/liars_never_win/status/471318697122873344
471320496399978496,823396141,2014-05-27 12:02:17 -0400,"","",web,0,"","","RT @ErinZwiener: #YesAllWomen #YesAllWhiteWomen Fellow WW, don't act like ""not all men"" when WoC talk about their experiences. We can do be…",elle_v_,ElleVeganChiq,http://www.twitter.com/ElleVeganChiq/status/471320496399978496
471323512226217984,83248658,2014-05-27 12:14:16 -0400,"","",web,0,"",USA,"RT @HallieGammon: B/c unity is NOT pretending women don't also have other, different identities #YesAllWomen #YesALLWhiteWomen #CisGaze",Knitter Scribe,renaissanceeast,http://www.twitter.com/renaissanceeast/status/471323512226217984
471342919279202305,2295397376,2014-05-27 13:31:23 -0400,"","",web,0,"","",the horrible moment when the great movement #YesAllWomen created an equally popular subdivision #YesALLWhiteWomen. #reasonsfeminismisfailing,Sara Santos,theredheadssaid,http://www.twitter.com/theredheadssaid/status/471342919279202305
471344676532793344,837087984,2014-05-27 13:38:22 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"","","RT @rebeccaheckyea: The beauty of #YesAllWomen &amp; #YesALLWhiteWomen discourse is, to quote Toni Morrison, that it ""renders speakable what wa…",Schoolboy G,gloryousIy,http://www.twitter.com/gloryousIy/status/471344676532793344
471353782509776896,525707953,2014-05-27 14:14:33 -0400,"","","<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>",0,"","Augusta, GA",RT @sfpelosi: #YesAllWomen need inclusion in power discussions and #YesALLWhiteWomen need to know the disparate impact of violence against …,Louis Gara,4JackieBrown,http://www.twitter.com/4JackieBrown/status/471353782509776896
471353811886673920,395312991,2014-05-27 14:14:40 -0400,"","","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",0,"","Bryan, TX",RT @sfpelosi: #YesAllWomen need inclusion in power discussions and #YesALLWhiteWomen need to know the disparate impact of violence against …,Hallie Gammon,HallieGammon,http://www.twitter.com/HallieGammon/status/471353811886673920
471360887480004608,15225379,2014-05-27 14:42:47 -0400,"","",web,0,"","San Francisco, CA","RT @moonhumor: #YesAllWhiteWomen because I am a privileged white feminist working to better the lives of ALL women, not just a select few #…",Julie Setele,susanbactivist,http://www.twitter.com/susanbactivist/status/471360887480004608
471371155387854848,15633402,2014-05-27 15:23:35 -0400,"","","<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>",0,"","Oakland, California",RT @TrinAndTonic: @zulahni We gotta internalize as WW that #YesALLWhiteWomen doesn't talk about All WW any more than #YesAllWomen talks abo…,Wizard Lizard,tristissima,http://www.twitter.com/tristissima/status/471371155387854848
471372065543839744,632050926,2014-05-27 15:27:12 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"","","RT @brigidkeely: If you're a white feminist, it's time to quietly &amp; thoughtfully read #YesAllWhiteWomen",Anne Odom,AFOdom,http://www.twitter.com/AFOdom/status/471372065543839744
471374862787694592,256222687,2014-05-27 15:38:19 -0400,"","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,"",Landmasser ,RT @ProgsToday: Hey #YesALLWhiteWomen&amp; #YesAllWomen you want to take a stab at condemning the #MuslimPrivilege in this? ==&gt; http://t.co/Uwp…,Bossy Bee Koch,HoneyBeeWarrior,http://www.twitter.com/HoneyBeeWarrior/status/471374862787694592
471375399952207872,32156297,2014-05-27 15:40:27 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"","Houston, Texas",RT @ProgsToday: Wanna have fun? Type a name of a women who's unprotected by #p2 #YesAllWomen #YesALLWhiteWomen ==&gt; @anitamoncrief,Anita MonCrief,anitamoncrief,http://www.twitter.com/anitamoncrief/status/471375399952207872
471378314800934913,26628460,2014-05-27 15:52:02 -0400,"","",web,0,"","Jasper, Georgia",RT @ProgsToday: Hey #YesALLWhiteWomen&amp; #YesAllWomen you want to take a stab at condemning the #MuslimPrivilege in this? ==&gt; http://t.co/Uwp…,Karen Caylor Attaway,Karen_Attaway,http://www.twitter.com/Karen_Attaway/status/471378314800934913
471380068111896576,1714571383,2014-05-27 15:59:00 -0400,"","",web,0,"",North Carolina,RT @sfpelosi: #YesAllWomen need inclusion in power discussions and #YesALLWhiteWomen need to know the disparate impact of violence against …,Mara Price,sialia__sialis,http://www.twitter.com/sialia__sialis/status/471380068111896576
471381104113774592,27015600,2014-05-27 16:03:07 -0400,"","",web,0,"",Chicago,"RT @MotherJustice: #YesAllWomen experience patriarchy, but #YesALLWhiteWomen is a great way to discuss the intersectionality of patriarchy,…",Ali B,wtflanksteak,http://www.twitter.com/wtflanksteak/status/471381104113774592
471381431370125313,1873766779,2014-05-27 16:04:25 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"",Outer-Space,RT @thedcosta77: I love it when liberals start agruing over who is the bigger victim is.  #YesAllWomen #YesAllWhiteWomen,Crow Daddy,Crow2Daddy2,http://www.twitter.com/Crow2Daddy2/status/471381431370125313
471385092854906880,890674015,2014-05-27 16:18:58 -0400,"","","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",0,"","",RT @ProgsToday: @BpopeTV If you don't condemn this #MuslimPrivilege then #YesAllWhiteWomen #YesAllWomen is a dirty #P2 lie ==&gt; http://t.co/…,Christoph Heer,ChristophHeer52,http://www.twitter.com/ChristophHeer52/status/471385092854906880
471410111895044096,14126570,2014-05-27 17:58:23 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"","Columbus, Ohio",#YesAllWhiteWomen is a really interesting hashtag.,Alex Stanek,Ratzaroony,http://www.twitter.com/Ratzaroony/status/471410111895044096
471411462528049152,14126570,2014-05-27 18:03:45 -0400,471411188539342848,252595286,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"","Columbus, Ohio",@JuveUnited Also interesting because some white people in the #YesAllWomen hashtag seem to be getting upset about the #YesAllWhiteWomen tag,Alex Stanek,Ratzaroony,http://www.twitter.com/Ratzaroony/status/471411462528049152
471419750476554240,389577896,2014-05-27 18:36:41 -0400,"","",web,0,"","25 West Street Boston, MA","RT @MotherJustice: #YesAllWomen experience patriarchy, but #YesALLWhiteWomen is a great way to discuss the intersectionality of patriarchy,…",Boston GLASS,Boston_GLASS,http://www.twitter.com/Boston_GLASS/status/471419750476554240
471420220276367360,389577896,2014-05-27 18:38:33 -0400,"","",web,0,"","25 West Street Boston, MA","RT @sfpelosi: And to my sister white feminists annoyed by #YesAllWhiteWomen, it's embarrassing to be called out http://t.co/vK1ePQEHMV but …",Boston GLASS,Boston_GLASS,http://www.twitter.com/Boston_GLASS/status/471420220276367360
471420257920225282,389577896,2014-05-27 18:38:42 -0400,"","",web,0,"","25 West Street Boston, MA",RT @sfpelosi: #YesAllWomen need inclusion in power discussions and #YesALLWhiteWomen need to know the disparate impact of violence against …,Boston GLASS,Boston_GLASS,http://www.twitter.com/Boston_GLASS/status/471420257920225282
471420367127318528,389577896,2014-05-27 18:39:08 -0400,"","",web,0,"","25 West Street Boston, MA",RT @ElizabAdams: #YesAllWomen are subject 2 politicians controlling their bodies but #YesALLWhiteWomen weren't subjected to mass sterilizat…,Boston GLASS,Boston_GLASS,http://www.twitter.com/Boston_GLASS/status/471420367127318528
471426864062287872,2528419406,2014-05-27 19:04:57 -0400,"","",web,0,"","",Fuck #YesAllWomen  Fuck #YesALLWhiteWomen   Why the hell can't any of you come up with a #YesAllHumans trend. Promote equality for all,Pierce Smith,Yantaku_Pierce,http://www.twitter.com/Yantaku_Pierce/status/471426864062287872
471427446948892673,43283843,2014-05-27 19:07:16 -0400,"","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,"","Candy Kingdom, Land of Ooo","#YesAllWomen is #YesALLWhiteWomen. Feminism acknowledges the impact of racism and capitalism. Ally w/ WoC, not compete 4 power w/ white men",M. Goodman,MirandaSheax,http://www.twitter.com/MirandaSheax/status/471427446948892673
471432454776303616,890970030,2014-05-27 19:27:10 -0400,"","",web,0,"","Culver City, CA","RT @sfpelosi: And to my sister white feminists annoyed by #YesAllWhiteWomen, it's embarrassing to be called out http://t.co/vK1ePQEHMV but …",Adele Dazeem,NelsonAJohnson,http://www.twitter.com/NelsonAJohnson/status/471432454776303616
471435575564582912,16512761,2014-05-27 19:39:34 -0400,"","",web,0,"","Columbia, MD","RT @moonhumor: #YesAllWhiteWomen because I am a privileged white feminist working to better the lives of ALL women, not just a select few #…",Jocelyn Josie Casto,jlcasto,http://www.twitter.com/jlcasto/status/471435575564582912
471443213287690240,13830032,2014-05-27 20:09:55 -0400,"","","<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",0,"",New York City,RT @sfpelosi: #YesAllWomen need inclusion in power discussions and #YesALLWhiteWomen need to know the disparate impact of violence against …,Frenchie,lafemmeluna,http://www.twitter.com/lafemmeluna/status/471443213287690240
471450863668838400,2523228452,2014-05-27 20:40:19 -0400,"","",web,0,"","","RT @Sarahndipity44: #YesALLWhiteWomen need to listen. Because without intersectionality, we're just another exclusive club. @ #YesAllWomen",Gwyneth Ravenscraft,GRavenscraft,http://www.twitter.com/GRavenscraft/status/471450863668838400
471454911037968384,289359106,2014-05-27 20:56:24 -0400,"","",web,0,"","",#YesAllWomen #YesALLWhiteWomen  #misandry #feminazi,Jack Haynes,JackHaynes30,http://www.twitter.com/JackHaynes30/status/471454911037968384
471464549950824448,43753921,2014-05-27 21:34:42 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"","Muncie, IN","RT @moonhumor: #YesAllWhiteWomen because I am a privileged white feminist working to better the lives of ALL women, not just a select few #…",Alysha Hoffa,amhoffa,http://www.twitter.com/amhoffa/status/471464549950824448
471464591549931520,245993579,2014-05-27 21:34:52 -0400,"","",web,0,"","","Because I grew up with men saying ""sucky sucky, fucky fucky"" at me. #YesALLWhiteWomen #YesAllWomen",harmony aseron,harmonyverde,http://www.twitter.com/harmonyverde/status/471464591549931520
471466718389223424,2191684002,2014-05-27 21:43:19 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"","",RT @BhasChat: #YesAllWhiteWomen need to keep Gloria Steinem in check  https://t.co/4GH0YKEay1,Sammy,thesammypark,http://www.twitter.com/thesammypark/status/471466718389223424
471476373346074624,47422726,2014-05-27 22:21:41 -0400,"","",web,0,"","New York, NY","RT @ErinZwiener: #YesAllWomen If we dismiss #YesALLWhiteWomen instead of listening, we're no better than ""not all men."" Listen and be a meg…",Christina M. Hartman,chartman12,http://www.twitter.com/chartman12/status/471476373346074624
471483210124513280,18649524,2014-05-27 22:48:51 -0400,"","",web,0,"","Townsend, MA","RT @moonhumor: #YesAllWhiteWomen because I am a privileged white feminist working to better the lives of ALL women, not just a select few #…",Felicia the Feminist,mewfelicia,http://www.twitter.com/mewfelicia/status/471483210124513280
471484032430395392,131227591,2014-05-27 22:52:07 -0400,471476867615440896,2426160044,web,0,"",NorCal,@DownWithDV Creator of #YesAllWhiteWomen &amp;SueyPark are HT partners. It's about exclusive narrative. They want universal #YesAllWomen to die,Freefall,freefall_mc,http://www.twitter.com/freefall_mc/status/471484032430395392
471486444154806272,58956621,2014-05-27 23:01:42 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"",Westchestaaaaaaaa,I don't understand the purpose of #YesALLWhiteWomen . The whole point of #YesAllWomen is our similarities despite our races....,Savanna,CreamdeCrop,http://www.twitter.com/CreamdeCrop/status/471486444154806272
471489480646344706,2422215444,2014-05-27 23:13:46 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"","","RT @moonhumor: #YesAllWhiteWomen because I am a privileged white feminist working to better the lives of ALL women, not just a select few #…",VikingsShieldWife,GoTVikingsFan,http://www.twitter.com/GoTVikingsFan/status/471489480646344706
